geneid	chr	s1	s2	strand
TSSC4	chr11	2400488	2403878	1
AC124057.1	chr11	2404515	2407908	1
TRPM5	chr11	2404515	2423045	-1
KCNQ1	chr11	2444684	2849105	1
KCNQ1OT1	chr11	2608328	2699994	-1
AC021424.1	chr11	2652099	2652562	1
AC021424.3	chr11	2674097	2674292	1
AC021424.4	chr11	2674625	2674740	1
AC021424.2	chr11	2697851	2698076	1
COX6CP18	chr11	2771356	2771577	1
KCNQ1-AS1	chr11	2840135	2861568	-1
KCNQ1DN	chr11	2870033	2872105	1
AC013791.1	chr11	2871437	2871498	1
CDKN1C	chr11	2883213	2885773	-1
SLC22A18AS	chr11	2887344	2903575	-1
SLC22A18	chr11	2899721	2925246	1
PHLDA2	chr11	2928273	2929420	-1
NAP1L4	chr11	2944431	2992377	-1
SNORA54	chr11	2963771	2963893	-1
AC131971.1	chr11	2989863	2991344	1
CARS1	chr11	3000922	3057613	-1
CARS1-AS1	chr11	3029009	3041260	1
RNU1-91P	chr11	3048359	3048521	-1
AC108448.3	chr11	3057538	3064707	1
AC108448.2	chr11	3084393	3085443	-1
OSBPL5	chr11	3087107	3166739	-1
AC108448.1	chr11	3189546	3189929	1
MRGPRG	chr11	3217944	3218813	-1
MRGPRG-AS1	chr11	3218332	3223131	1
MRGPRE	chr11	3225030	3232417	-1
AC109309.1	chr11	3226061	3232838	1
NDUFA5P8	chr11	3276045	3276390	1
AC109309.2	chr11	3289311	3289642	-1
NDUFA5P1	chr11	3321862	3322202	1
AC123788.2	chr11	3335125	3335407	-1
AC123788.1	chr11	3336721	3340630	1
ZNF195	chr11	3339261	3379222	-1
TSSC2	chr11	3380961	3408978	1
OR7E12P	chr11	3390780	3391752	-1
FAM86GP	chr11	3410352	3422496	-1
AC127526.3	chr11	3429758	3500621	-1
AC127526.1	chr11	3469319	3531328	1
AC127526.5	chr11	3475280	3477065	-1
AC127526.2	chr11	3481520	3581211	-1
AC127526.4	chr11	3511559	3520886	1
SNRPCP5	chr11	3531420	3531608	1
RPS3AP39	chr11	3549745	3550519	-1
RPS24P14	chr11	3559657	3560022	1
AP006294.2	chr11	3580927	3581135	-1
AP006294.1	chr11	3591277	3591615	-1
OR7E117P	chr11	3599595	3600706	-1
TRPC2	chr11	3609901	3637559	1
ART5	chr11	3638512	3642316	-1
ART1	chr11	3645128	3664416	1
AC060812.2	chr11	3663815	3663911	-1
AC060812.1	chr11	3665164	3665259	-1
CHRNA10	chr11	3665587	3671384	-1
NUP98	chr11	3671083	3797792	-1
RNU6-1143P	chr11	3714772	3714875	-1
RNU7-50P	chr11	3781395	3781456	1
PGAP2	chr11	3797724	3826371	1
RHOG	chr11	3826978	3840959	-1
AC090587.1	chr11	3854318	3855509	-1
STIM1	chr11	3854527	4093210	1
AC090587.2	chr11	3854612	3855399	1
MIR4687	chr11	3856062	3856141	1
PPIAP40	chr11	3892398	3892887	-1
AC087441.1	chr11	3922567	3922703	1
AC087441.3	chr11	3961277	3961538	1
HNRNPA1P76	chr11	3972881	3974237	-1
AC087441.2	chr11	3989163	3989463	-1
RPS29P20	chr11	4018948	4019118	1
RRM1	chr11	4094707	4138932	1
RRM1-AS1	chr11	4137116	4138257	-1
OR55B1P	chr11	4146112	4151104	-1
LINC02749	chr11	4179675	4202663	1
AC015689.1	chr11	4210354	4212091	-1
SSU72P5	chr11	4233288	4233872	1
SSU72P2	chr11	4242056	4242640	-1
SSU72P6	chr11	4278705	4279192	1
SSU72P4	chr11	4287499	4288083	-1
SSU72P3	chr11	4329865	4330449	1
SSU72P7	chr11	4338660	4339244	-1
OR52B4	chr11	4367263	4368386	-1
OR52B3P	chr11	4378282	4379209	1
TRIM21	chr11	4384897	4393702	-1
OR52K3P	chr11	4393783	4476361	1
OR51R1P	chr11	4418060	4419011	1
OR52P2P	chr11	4431323	4432277	-1
OR52K2	chr11	4449295	4450361	1
OR52K1	chr11	4482646	4493497	1
OR52M2P	chr11	4514966	4515924	-1
OR52M1	chr11	4545191	4546144	1
C11orf40	chr11	4571423	4577820	-1
OR52I2	chr11	4581743	4593340	1
OR52I1	chr11	4593614	4596574	1
TRIM68	chr11	4598672	4608231	-1
OR51D1	chr11	4637477	4643060	1
OR51E1	chr11	4643420	4655488	1
OR51A9P	chr11	4660853	4661763	-1
OR51E2	chr11	4680171	4697854	-1
OR51C1P	chr11	4690423	4697831	-1
MMP26	chr11	4704927	4992429	1
OR51F5P	chr11	4709569	4712421	1
OR51C4P	chr11	4718612	4719559	1
KRT8P49	chr11	4722740	4724171	-1
OR51F3P	chr11	4736178	4737078	-1
OR51F4P	chr11	4752046	4752944	-1
AC103710.1	chr11	4756645	4756797	1
OR51F1	chr11	4768979	4769938	-1
OR51N1P	chr11	4786754	4787705	1
OR52Y1P	chr11	4793778	4795284	-1
OR52R1	chr11	4803433	4804380	-1
OR51F2	chr11	4821321	4822456	1
OR51A8P	chr11	4830175	4833072	1
OR51S1	chr11	4847489	4849238	-1
OR51H1	chr11	4859610	4863652	-1
OR51H2P	chr11	4871717	4878117	1
OR51T1	chr11	4881819	4882883	1
OR51A6P	chr11	4889593	4890596	-1
OR51A7	chr11	4903783	4909462	1
OR51G2	chr11	4912588	4919350	-1
OR51G1	chr11	4923374	4924339	-1
OR51A3P	chr11	4937371	4938294	-1
OR51A4	chr11	4942831	4947605	-1
OR51A2	chr11	4954772	4955713	-1
OR51A5P	chr11	4972943	4973884	-1
OR51L1	chr11	4994851	5005536	1
OR51P1P	chr11	5015138	5016079	1
OR52J2P	chr11	5037013	5037951	1
OR52J3	chr11	5046526	5047461	1
OR52E2	chr11	5058650	5059627	-1
OR52E1	chr11	5069572	5070497	1
OR52S1P	chr11	5076130	5077066	-1
OR52E3P	chr11	5092676	5093611	1
OR52J1P	chr11	5104153	5105084	1
AC113331.1	chr11	5106062	5107530	-1
OR52A4P	chr11	5120621	5124513	-1
OR52A5	chr11	5128776	5138356	-1
OR52A1	chr11	5143219	5154757	-1
OR51A1P	chr11	5170351	5171296	-1
OR52Z1	chr11	5177714	5178664	-1
OR51V1	chr11	5199735	5200700	-1
AC104389.2	chr11	5205041	5207308	1
AC104389.7	chr11	5224309	5225461	-1
AC104389.1	chr11	5224448	5224639	-1
HBB	chr11	5225464	5229395	-1
HBD	chr11	5232678	5243657	-1
HBBP1	chr11	5241105	5243537	-1
BGLT3	chr11	5244554	5245546	-1
HBG1	chr11	5248269	5249857	-1
AC104389.6	chr11	5248270	5254783	-1
HBG2	chr11	5253188	5505605	-1
AC104389.5	chr11	5254392	5678434	-1
HBE1	chr11	5268345	5505652	-1
OR51AB1P	chr11	5291761	5292380	-1
OR51B4	chr11	5301014	5301946	-1
OR51B5	chr11	5303444	5505652	-1
OR51B3P	chr11	5314772	5315684	-1
OR51B2	chr11	5323359	5324297	-1
OR51B8P	chr11	5330592	5331360	-1
OR51B6	chr11	5351508	5352446	1
AC104389.3	chr11	5354692	5355578	1
AC104389.4	chr11	5362615	5362849	1
OR51M1	chr11	5383812	5393263	1
OR51J1	chr11	5402597	5403547	1
OR51Q1	chr11	5422111	5423206	1
OR51K1P	chr11	5430653	5431602	-1
OR51I1	chr11	5440570	5441514	-1
OR51I2	chr11	5449323	5456518	1
OR51A10P	chr11	5468486	5469422	-1
OR52D1	chr11	5488685	5489749	1
UBQLN3	chr11	5507300	5509958	-1
UBQLNL	chr11	5514393	5518431	-1
OLFM5P	chr11	5518441	5524955	-1
OR52V1P	chr11	5527277	5528174	-1
OR52H1	chr11	5544489	5548533	-1
OR52H2P	chr11	5551662	5552563	-1
OR52B5P	chr11	5557096	5564327	1
OR52T1P	chr11	5566678	5567616	-1
HNRNPA1P53	chr11	5571247	5572192	-1
OR52B6	chr11	5580877	5581884	1
TRIM6	chr11	5596109	5612958	1
TRIM6-TRIM34	chr11	5596725	5644398	1
TRIM34	chr11	5619764	5644398	1
TRIM5	chr11	5663195	5938619	-1
TRIM22	chr11	5689697	5737089	1
OR52U1P	chr11	5719290	5720212	1
OR52P1P	chr11	5726502	5727464	1
OR56B1	chr11	5736448	5738523	1
OR52N4	chr11	5754243	5755905	1
OR56B2P	chr11	5761153	5767465	1
OR52N5	chr11	5776165	5783355	-1
OR52N1	chr11	5786471	5791265	-1
OR52N3P	chr11	5800364	5801297	1
OR52N2	chr11	5820314	5821348	1
OR52E6	chr11	5840928	5841952	-1
OR52E8	chr11	5856674	5857734	-1
OR52E7P	chr11	5873960	5874892	1
OR52E4	chr11	5880629	5887079	1
OR52E5	chr11	5893208	5902730	1
OR52Q1P	chr11	5903767	5904448	1
OR56A3	chr11	5938751	5951347	1
OR56A5	chr11	5967177	5968494	-1
OR52L1	chr11	5985892	5986985	-1
KRT18P58	chr11	5993876	5994995	-1
OR56A4	chr11	5999445	6006946	-1
RNA5SP329	chr11	6016996	6017114	1
OR56A1	chr11	6019336	6034338	-1
OR56A7P	chr11	6045807	6046747	-1
OR52L2P	chr11	6057316	6058275	-1
OR52X1P	chr11	6066873	6067786	-1
OR56B4	chr11	6107684	6108835	1
AC022762.1	chr11	6108135	6185576	-1
OR56B3P	chr11	6128610	6129556	1
OR52B1P	chr11	6151641	6152549	-1
OR52B2	chr11	6169330	6170408	-1
OR52W1	chr11	6199146	6200259	1
AC022762.2	chr11	6201901	6203253	-1
C11orf42	chr11	6205557	6211135	1
FAM160A2	chr11	6211345	6234711	-1
CNGA4	chr11	6234765	6244479	1
CCKBR	chr11	6259806	6272127	1
AC068733.2	chr11	6297189	6298606	-1
CAVIN3	chr11	6318946	6320532	-1
AC068733.3	chr11	6319140	6360454	1
AC068733.1	chr11	6362799	6365267	1
SMPD1	chr11	6390440	6394998	1
APBB1	chr11	6395124	6419414	-1
HPX	chr11	6431049	6442617	-1
TRIM3	chr11	6448613	6474459	-1
ARFIP2	chr11	6474683	6481479	-1
AC084337.2	chr11	6481485	6508978	1
TIMM10B	chr11	6481501	6484681	1
AC084337.1	chr11	6488186	6489377	-1
DNHD1	chr11	6497260	6593758	1
RRP8	chr11	6595072	6603616	-1
AC091564.2	chr11	6603642	6604420	-1
ILK	chr11	6603708	6610874	1
TAF10	chr11	6606294	6612539	-1
AC091564.3	chr11	6608667	6610135	-1
AC091564.7	chr11	6610883	6616594	-1
TPP1	chr11	6612768	6619448	-1
AC091564.6	chr11	6618790	6619764	1
DCHS1	chr11	6621330	6655809	-1
AC091564.4	chr11	6621451	6622322	1
AC091564.5	chr11	6630504	6658396	1
MRPL17	chr11	6680385	6683340	-1
AC091564.1	chr11	6685891	6686369	-1
GVINP1	chr11	6713536	6746439	-1
GVINP2	chr11	6748131	6750324	1
OR2AG2	chr11	6765626	6771976	-1
OR2AG1	chr11	6783020	6791558	1
OR6A2	chr11	6791736	6799689	-1
AC087280.2	chr11	6821942	6926878	-1
AC087280.1	chr11	6843664	6844666	-1
OR10A5	chr11	6845652	6846705	1
OR10A2	chr11	6863057	6874717	1
OR10A4	chr11	6876625	6877619	1
OR2D2	chr11	6891490	6892599	-1
OR2D3	chr11	6920974	6922043	1
ZNF215	chr11	6926404	7001004	1
ZNF214	chr11	6997085	7020346	-1
NLRP14	chr11	7020479	7071526	1
RBMXL2	chr11	7088998	7091148	1
AC027804.1	chr11	7222933	7230863	1
MIR302E	chr11	7234766	7234837	1
SYT9	chr11	7238778	7469043	1
AC107884.1	chr11	7418826	7513644	-1
OLFML1	chr11	7485388	7511377	1
PPFIBP2	chr11	7513298	7657127	1
AC107884.2	chr11	7568866	7572046	-1
CYB5R2	chr11	7665100	7677222	-1
OVCH2	chr11	7689437	7706421	-1
AC104237.2	chr11	7698951	7699393	-1
AC104237.3	chr11	7699562	7699988	-1
AC044810.3	chr11	7704628	7882947	-1
AC104237.1	chr11	7705288	7709517	1
OR10AB1P	chr11	7726436	7729684	1
OR5P4P	chr11	7745990	7746906	1
AC044810.2	chr11	7754393	7905955	-1
OR5P1P	chr11	7772890	7773814	-1
AC044810.1	chr11	7783697	7784407	1
OR5P2	chr11	7795905	7796973	-1
OR5P3	chr11	7824818	7830840	-1
OR5E1P	chr11	7848700	7849626	1
RNU6-943P	chr11	7889182	7889279	-1
OR10A6	chr11	7924592	7931268	-1
OR10A3	chr11	7937171	7941708	-1
NLRP10	chr11	7957537	7965426	-1
EIF3F	chr11	7970251	8001862	1
COX6CP5	chr11	7977481	7977708	1
CASC23	chr11	8011278	8016520	-1
TUB	chr11	8019244	8106243	1
AC116456.1	chr11	8035446	8039718	-1
TUB-AS1	chr11	8060038	8069373	1
AC116456.2	chr11	8075573	8077781	-1
RIC3	chr11	8106056	8169055	-1
RIC3-DT	chr11	8169167	8178903	1
LMO1	chr11	8224309	8268716	-1
STK33	chr11	8391868	8594289	-1
AP006442.1	chr11	8555016	8555146	1
TRIM66	chr11	8612037	8682694	-1
AC091053.2	chr11	8679089	8680913	1
RPL27A	chr11	8682788	8714759	1
SNORA3A	chr11	8684227	8684356	1
SNORA3B	chr11	8685439	8685569	1
DENND2B	chr11	8693351	8910951	-1
AC091053.1	chr11	8693357	8696607	1
AC026894.3	chr11	8768778	8810231	1
RNA5SP330	chr11	8845263	8845358	1
AC026894.1	chr11	8877417	8877518	-1
AKIP1	chr11	8911139	8920084	1
C11orf16	chr11	8920076	8933006	-1
ASCL3	chr11	8937579	8938211	-1
AC026894.2	chr11	8943380	8943467	-1
TMEM9B	chr11	8947202	8965011	-1
TMEM9B-AS1	chr11	8964510	8977527	1
NRIP3	chr11	8980576	9004049	-1
AC079296.1	chr11	9004093	9067776	1
SCUBE2	chr11	9019498	9138114	-1
AC079296.2	chr11	9089283	9090456	1
MIR5691	chr11	9090312	9090379	-1
KRT8P41	chr11	9094377	9095890	1
DENND5A	chr11	9138825	9265350	-1
AP006259.1	chr11	9242448	9245509	-1
AC055845.1	chr11	9279532	9279816	-1
TMEM41B	chr11	9280654	9314636	-1
PRR13P2	chr11	9311284	9311689	-1
IPO7	chr11	9384652	9448127	1
SNORA23	chr11	9428773	9428954	1
AC132192.1	chr11	9430356	9433486	-1
AC132192.2	chr11	9459556	9460702	-1
ZNF143	chr11	9460319	9528524	1
WEE1	chr11	9573670	9593457	1
AC122179.1	chr11	9578028	9578131	1
RPL23AP65	chr11	9606142	9606609	1
AC011979.2	chr11	9631008	9631359	-1
AC011979.1	chr11	9660438	9660920	1
SWAP70	chr11	9664077	9752993	1
RN7SKP50	chr11	9680924	9681238	1
LINC02709	chr11	9754770	9759533	-1
SBF2-AS1	chr11	9758268	9811335	1
SBF2	chr11	9778667	10294207	-1
AC011092.2	chr11	9839143	9929263	1
RNU7-28P	chr11	9843815	9843876	-1
AC011092.1	chr11	9958744	9959790	-1
AC011092.3	chr11	9982753	10000290	1
AC100763.1	chr11	10149192	10165109	1
AC080023.2	chr11	10272052	10272259	-1
AC080023.1	chr11	10302657	10303704	-1
ADM	chr11	10305073	10307397	1
AMPD3	chr11	10308313	10507579	1
RNU6ATAC33P	chr11	10399192	10399317	-1
MTRNR2L8	chr11	10507894	10509186	-1
MIR4485	chr11	10508270	10508326	-1
RNF141	chr11	10511673	10541230	-1
MRVI1-AS1	chr11	10541258	10599936	1
LYVE1	chr11	10556966	10611689	-1
MRVI1	chr11	10573091	10693988	-1
AC116535.1	chr11	10725903	10726004	1
CTR9	chr11	10751246	10801625	1
EIF4G2	chr11	10797050	10808940	-1
SNORD97	chr11	10801467	10801608	-1
AC116535.2	chr11	10809204	10822931	1
ZBED5	chr11	10812074	10858796	-1
ZBED5-AS1	chr11	10858179	10908972	1
AC069360.1	chr11	10884158	10899364	-1
LINC02752	chr11	11020883	11183611	1
AC111188.1	chr11	11135482	11137658	1
AC111188.2	chr11	11182107	11182413	-1
MTND5P21	chr11	11239759	11240280	1
KC877392.1	chr11	11243188	11243715	-1
GALNT18	chr11	11270877	11622005	-1
CSNK2A3	chr11	11351942	11353250	-1
AC023946.1	chr11	11352426	11353307	1
AC104031.1	chr11	11570084	11573782	1
MIR4299	chr11	11656651	11656722	-1
AC131935.2	chr11	11725332	11726702	-1
AC131935.1	chr11	11759101	11759433	-1
AC104383.1	chr11	11781971	11811530	-1
MIR8070	chr11	11783135	11783222	-1
USP47	chr11	11841423	11961887	1
H3P33	chr11	11856490	11856859	-1
DKK3	chr11	11956207	12009769	-1
LINC02547	chr11	12030875	12061785	1
AC124276.1	chr11	12066929	12073014	1
AC124276.2	chr11	12086891	12089441	1
MICAL2	chr11	12094008	12359144	1
MIR6124	chr11	12163683	12163767	1
AC079329.1	chr11	12261426	12263173	-1
AC025300.1	chr11	12303533	12308216	1
PARVA	chr11	12377563	12535356	1
AC009806.1	chr11	12538083	12540967	-1
AC107881.1	chr11	12619326	12668495	1
TEAD1	chr11	12674421	12944737	1
AC013549.3	chr11	12822435	12823667	-1
AC013549.4	chr11	12848795	12849433	1
AC013549.2	chr11	12904817	12904988	-1
AC013549.1	chr11	12921186	12922925	-1
LINC00958	chr11	12961541	12989597	-1
RASSF10-DT	chr11	13001090	13009159	-1
RASSF10	chr11	13009316	13012119	1
AC013762.1	chr11	13054615	13134839	-1
AC022878.1	chr11	13152200	13152348	1
ARNTL	chr11	13276652	13387266	1
RN7SKP151	chr11	13353208	13353523	1
BTBD10	chr11	13388001	13463297	-1
AC021269.3	chr11	13463377	13464717	1
AC021269.1	chr11	13478333	13479037	1
AC021269.2	chr11	13488612	13489390	1
PTH	chr11	13492054	13496181	-1
HMGN2P36	chr11	13610363	13610771	-1
FAR1	chr11	13668668	13732346	1
FAR1-IT1	chr11	13669327	13670149	1
RPL39P26	chr11	13685499	13685656	-1
AC013828.1	chr11	13686550	13686658	-1
CENPUP1	chr11	13756027	13757560	1
AC013828.2	chr11	13758111	13758345	-1
LINC02548	chr11	13784017	13848002	1
AC027779.1	chr11	13826843	13879499	-1
LINC02545	chr11	13844862	13870616	-1
RNA5SP331	chr11	13907484	13907590	-1
LINC02683	chr11	13921450	13924863	-1
SPON1	chr11	13962723	14268133	1
RNA5SP332	chr11	14134986	14135100	1
SPON1-AS1	chr11	14262846	14273691	-1
RRAS2	chr11	14277922	14364506	-1
AC018523.1	chr11	14440787	14441677	1
COPB1	chr11	14443440	14500027	-1
RNU7-49P	chr11	14478892	14478953	1
AC018523.2	chr11	14493783	14520344	-1
PSMA1	chr11	14504874	14643635	-1
PDE3B	chr11	14643804	14872044	1
MORF4L1P3	chr11	14673606	14674555	-1
CYP2R1	chr11	14877440	14892252	-1
CALCB	chr11	14904997	15082342	1
CALCP	chr11	14907518	14907986	1
CALCA	chr11	14966668	14972354	-1
OR7E41P	chr11	14987671	14988694	-1
INSC	chr11	15112424	15247208	1
AC104361.1	chr11	15481808	15481893	-1
LINC02751	chr11	15552855	15604169	1
AC073172.1	chr11	15571817	15622447	-1
AC087379.2	chr11	15605484	15705376	1
AC087379.1	chr11	15701265	15758898	-1
AC009869.1	chr11	15864452	15883653	1
LINC02682	chr11	15910528	15930951	1
SOX6	chr11	15966449	16739591	-1
MIR6073	chr11	15969533	15969621	-1
AC103794.1	chr11	16023190	16031515	1
AKR1B1P3	chr11	16484084	16484671	-1
RN7SL188P	chr11	16576851	16577135	1
C11orf58	chr11	16613132	16758340	1
PLEKHA7	chr11	16777297	17014414	-1
RN7SKP90	chr11	16842253	16842587	1
AC116533.1	chr11	16974693	16975013	-1
OR7E14P	chr11	17013998	17053024	1
RPS13	chr11	17074388	17077715	-1
SNORD14A	chr11	17074654	17074744	-1
SNORD14B	chr11	17075779	17075868	-1
PIK3C2A	chr11	17077730	17207983	-1
RNU6-593P	chr11	17115652	17115763	-1
AC126389.1	chr11	17137976	17138265	-1
AC107956.2	chr11	17193489	17194308	1
NUCB2	chr11	17208153	17349980	1
AC107956.1	chr11	17228279	17229151	1
AC124798.2	chr11	17349053	17351703	-1
NCR3LG1	chr11	17351800	17377341	1
AC124798.1	chr11	17380649	17383531	1
KCNJ11	chr11	17385859	17389331	-1
ABCC8	chr11	17392498	17476879	-1
SDHCP4	chr11	17435672	17436181	-1
AC124798.3	chr11	17476595	17492367	1
USH1C	chr11	17493895	17544416	-1
OTOG	chr11	17547373	17647150	1
AC124301.1	chr11	17695010	17697556	1
LINC02729	chr11	17695266	17696994	-1
MYOD1	chr11	17719571	17722136	1
KCNC1	chr11	17734774	17856804	1
SERGEF	chr11	17788048	18013047	-1
AC055860.1	chr11	18000542	18022931	-1
TPH1	chr11	18017564	18042426	-1
SAAL1	chr11	18069935	18106087	-1
HIGD1AP5	chr11	18106583	18106841	1
SAA3P	chr11	18112472	18116132	-1
MRGPRX3	chr11	18120955	18138480	1
AC090099.1	chr11	18140186	18189495	-1
AC090099.2	chr11	18142341	18145142	1
MRGPRX12P	chr11	18153277	18154255	1
MRGPRX4	chr11	18172837	18174280	1
GLTPP1	chr11	18189000	18189621	1
MRGPRX13P	chr11	18196657	18197337	1
SLC25A51P4	chr11	18209138	18214562	1
SAA4	chr11	18231355	18236802	-1
SAA2-SAA4	chr11	18231423	18248635	-1
SAA2	chr11	18239223	18248668	-1
RNA5SP333	chr11	18248389	18248506	-1
ST13P5	chr11	18261982	18263091	1
SAA1	chr11	18266260	18269977	1
RNA5SP334	chr11	18266393	18266510	1
HPS5	chr11	18278668	18322198	-1
GTF2H1	chr11	18322295	18367045	1
MIR3159	chr11	18387787	18387860	1
LDHA	chr11	18394560	18408425	1
AC084117.1	chr11	18405609	18406731	1
LDHC	chr11	18412318	18452063	1
AC027544.3	chr11	18450112	18450868	-1
LDHAL6A	chr11	18455824	18479601	1
TSG101	chr11	18468336	18526951	-1
YWHABP2	chr11	18490243	18490955	-1
AC027544.2	chr11	18507608	18508820	-1
AC027544.1	chr11	18511043	18511475	-1
UEVLD	chr11	18529609	18588747	-1
AC027544.4	chr11	18538885	18539189	1
SPTY2D1OS	chr11	18588781	18610255	1
AC112694.1	chr11	18595459	18599683	-1
AC112694.2	chr11	18601882	18602649	1
SPTY2D1	chr11	18606403	18634791	-1
SRSF3P1	chr11	18665050	18665548	1
TMEM86A	chr11	18693122	18704785	1
IGSF22	chr11	18704305	18726230	-1
AC103974.1	chr11	18706537	18740568	1
PTPN5	chr11	18727928	18792721	-1
AC103974.2	chr11	18761664	18764965	1
MRGPRX8P	chr11	18836304	18837081	1
MRGPRX7P	chr11	18863558	18864509	-1
AC023078.2	chr11	18870989	18873462	-1
MRGPRX6P	chr11	18886933	18887920	-1
MRGPRX5P	chr11	18910436	18911396	-1
MRGPRX1	chr11	18933813	18939507	-1
AC023078.1	chr11	18934985	18939721	1
MRGPRX11P	chr11	18956055	18957015	-1
MRGPRX10P	chr11	18971746	18972703	-1
MRGPRX9P	chr11	19029697	19030438	-1
MRGPRX2	chr11	19054455	19060717	-1
ZDHHC13	chr11	19117099	19176422	1
CSRP3	chr11	19182030	19210571	-1
CSRP3-AS1	chr11	19196775	19281426	1
E2F8	chr11	19224063	19241620	-1
PCNAP4	chr11	19274540	19275269	-1
AC009652.1	chr11	19299883	19308358	1
NAV2	chr11	19350724	20121601	1
NAV2-IT1	chr11	19380484	19385014	1
RNA5SP335	chr11	19401872	19401981	-1
NAV2-AS5	chr11	19502672	19507229	-1
NAV2-AS4	chr11	19510890	19519896	-1
MIR4486	chr11	19575310	19575372	1
AC023950.1	chr11	19591156	19591291	-1
AC009549.1	chr11	19710934	19712619	-1
MIR4694	chr11	19760004	19760083	-1
NAV2-AS3	chr11	19978699	19981337	-1
NAV2-AS2	chr11	20043846	20049303	-1
NAV2-AS1	chr11	20119684	20120632	-1
AC068860.1	chr11	20131730	20135465	1
DBX1	chr11	20156155	20160475	-1
HTATIP2	chr11	20363685	20383783	1
PRMT3	chr11	20387558	20509338	1
HMGB1P40	chr11	20574186	20575042	1
AC090707.2	chr11	20596522	20596979	-1
SLC6A5	chr11	20599594	20659285	1
NELL1	chr11	20669551	21575686	1
AC090707.1	chr11	20670425	20671297	-1
RNA5SP336	chr11	21000881	21000997	-1
AC090857.1	chr11	21169748	21170137	1
AC090857.2	chr11	21260061	21262570	-1
AC099730.1	chr11	21283779	21284955	1
RNA5SP337	chr11	21383801	21383909	-1
AC130307.1	chr11	21782659	21843210	1
ANO5	chr11	21799934	22283357	1
AC116534.1	chr11	22010402	22170001	-1
AC107882.1	chr11	22113448	22117001	1
AC107886.1	chr11	22261209	22262256	-1
AC104009.1	chr11	22283730	22338245	-1
SLC17A6	chr11	22338381	22379503	1
AC040936.1	chr11	22361213	22362294	-1
LINC01495	chr11	22445673	22492073	-1
AC055878.1	chr11	22492087	22510396	1
FANCF	chr11	22622533	22625823	-1
GAS2	chr11	22625509	22813055	1
RNA5SP338	chr11	22688351	22688435	1
SVIP	chr11	22813799	22830299	-1
AC006299.1	chr11	22829380	22945393	1
CCDC179	chr11	22846922	22860474	-1
LINC02718	chr11	23154683	23203161	1
AC100767.2	chr11	23370116	23377644	-1
WIZP1	chr11	23403805	23406103	1
MIR8054	chr11	23419105	23419190	-1
AC100767.1	chr11	23431677	23431799	1
THAP12P4	chr11	23478068	23480430	1
AC068472.1	chr11	23520322	23521202	1
LINC02726	chr11	23730588	23796970	1
AC100768.1	chr11	23761330	23808255	-1
RNU6-783P	chr11	23849778	23849882	1
AC099842.1	chr11	23886135	23893557	1
LINC02686	chr11	24235477	24262218	-1
AC067902.1	chr11	24455911	24456010	1
LUZP2	chr11	24496970	25082638	1
AC115990.1	chr11	24701275	24701575	1
AC087373.1	chr11	25140533	25141023	-1
RPL36AP40	chr11	25588475	25588795	-1
AC100770.1	chr11	25630720	25631041	1
LINC02699	chr11	25734757	25782017	1
AC013799.1	chr11	25924188	25926808	1
AC024341.1	chr11	26045987	26047598	1
ANO3	chr11	26188842	26663289	1
AC021698.1	chr11	26244640	26269415	-1
ANO3-AS1	chr11	26285578	26331289	-1
AC079064.1	chr11	26427051	26427412	1
MUC15	chr11	26559032	26572263	-1
SLC5A12	chr11	26667020	26723427	-1
FIBIN	chr11	26994112	26997087	1
BBOX1	chr11	27040725	27127809	1
BBOX1-AS1	chr11	27047186	27220113	-1
CCDC34	chr11	27330827	27363234	-1
LGR4	chr11	27365961	27472790	-1
LGR4-AS1	chr11	27471729	27482433	1
AC100771.1	chr11	27483850	27484128	1
LIN7C	chr11	27494418	27506769	-1
BDNF-AS	chr11	27506830	27698231	1
MIR8087	chr11	27514970	27515047	-1
RNA5SP339	chr11	27521605	27521726	-1
AC104563.1	chr11	27581680	27582055	1
LINC00678	chr11	27617626	27634627	-1
BDNF	chr11	27654893	27722058	-1
AC103796.1	chr11	27696312	27877648	-1
CBX3P1	chr11	27806443	27806996	1
HSP90AA2P	chr11	27888838	27891033	-1
AC090159.1	chr11	27978669	28019575	-1
KIF18A	chr11	28020619	28108156	-1
MIR610	chr11	28056815	28056910	1
METTL15	chr11	28108248	28527041	1
AC023206.1	chr11	28144907	28145204	-1
RN7SKP158	chr11	28261194	28261519	-1
AC104978.1	chr11	28287235	28287625	-1
MIR8068	chr11	28477481	28477548	-1
