geneid	chr	s1	s2	strand
XXyac-YX65C7_A.4	chr6	169696566	169698054	-1
RP1-137D17.1	chr6	169770093	169788480	-1
RP1-137D17.2	chr6	169826515	169827164	-1
WDR27	chr6	169857307	170102159	-1
AL513547.1	chr6	170097344	170097429	1
C6orf120	chr6	170102233	170106401	1
PHF10	chr6	170104001	170124151	-1
RP1-266L20.2	chr6	170125187	170125950	-1
RP1-266L20.4	chr6	170125600	170139088	1
TCTE3	chr6	170140210	170151655	-1
ERMARD	chr6	170151718	170181680	1
RP1-266L20.9	chr6	170170509	170172138	1
LINC00242	chr6	170188886	170198921	-1
LINC00574	chr6	170190417	170202969	1
RP1-182D15.2	chr6	170209414	170210198	-1
RP11-302L19.1	chr6	170477741	170478251	1
RP11-302L19.3	chr6	170493905	170494884	1
RPL12P23	chr6	170514993	170515482	1
RP5-1086L22.1	chr6	170563422	170571657	-1
RP5-894D12.5	chr6	170575757	170585850	-1
RP5-894D12.3	chr6	170581562	170588975	1
DLL1	chr6	170591294	170599561	-1
FAM120B	chr6	170599791	170716153	1
RP5-894D12.4	chr6	170606964	170607463	-1
MIR4644	chr6	170639849	170639932	1
RP1-140C12.2	chr6	170723227	170728413	1
PSMB1	chr6	170844205	170862429	-1
TBP	chr6	170863390	170881958	1
PDCD2	chr6	170884383	170893780	-1
OR4F7P	chr6	170948694	170949624	1
XX-C2158C12.1	chr6	171004401	171006038	1
XX-C2158C12.2	chr6	171034285	171037576	1
XX-C2158C6.1	chr6	171044839	171045633	1
XX-C2158C6.3	chr6	171045261	171046865	-1
XX-C2158C6.2	chr6	171054606	171055065	1
AC093627.7	chr7	70972	71835	-1
AC093627.8	chr7	77038	80418	1
AC093627.9	chr7	135853	149466	-1
AC093627.10	chr7	149597	155465	1
RP11-90P13.1	chr7	161765	164972	-1
AC093627.11	chr7	174920	176013	1
AC093627.12	chr7	182935	194180	-1
FAM20C	chr7	192969	300711	1
AC145676.2	chr7	227554	229557	-1
AC187652.1	chr7	302918	304070	1
WI2-2373I1.1	chr7	330617	330787	1
WI2-2373I1.2	chr7	331310	334388	1
AC226118.1	chr7	419325	422678	1
AC147651.1	chr7	523744	535755	-1
PDGFA	chr7	536895	559933	-1
AC147651.3	chr7	560028	564869	1
PRKAR1B	chr7	588834	767287	-1
AC147651.2	chr7	590370	590450	1
AC147651.5	chr7	601595	605256	1
AC147651.4	chr7	642822	648119	1
HEATR2	chr7	766338	829190	1
SUN1	chr7	855528	936072	1
GET4	chr7	916189	936073	1
RP11-449P15.2	chr7	919427	926184	-1
ADAP1	chr7	937540	995043	-1
COX19	chr7	938415	1015235	-1
CYP2W1	chr7	1022835	1029276	1
C7orf50	chr7	1036622	1177896	-1
MIR339	chr7	1062569	1062662	-1
AC073957.15	chr7	1068661	1083527	1
GPR146	chr7	1084212	1098897	1
RP11-449P15.1	chr7	1094996	1098897	-1
AC091729.7	chr7	1114086	1117672	1
AC091729.8	chr7	1120499	1121814	1
GPER1	chr7	1121844	1133451	1
ZFAND2A	chr7	1191707	1200395	-1
AC091729.9	chr7	1200010	1204903	1
UNCX	chr7	1272543	1276954	1
AC073094.4	chr7	1306989	1308903	1
MICALL2	chr7	1468101	1499138	-1
AC102953.4	chr7	1499573	1503644	1
RP11-1246C19.1	chr7	1504133	1507158	-1
INTS1	chr7	1509913	1545489	-1
AC102953.6	chr7	1548291	1549063	-1
MAFK	chr7	1570350	1582679	1
AC093734.1	chr7	1580047	1581609	1
TMEM184A	chr7	1581871	1600457	-1
PSMG3	chr7	1606966	1610641	-1
PSMG3-AS1	chr7	1609709	1629262	1
TFAMP1	chr7	1654226	1654961	1
AC074389.5	chr7	1660290	1661041	1
ELFN1	chr7	1727755	1787590	1
AC074389.7	chr7	1731542	1732086	-1
AC074389.6	chr7	1732446	1733961	-1
AC074389.9	chr7	1778266	1781927	-1
AC074389.1	chr7	1820330	1820427	-1
MAD1L1	chr7	1855429	2272878	-1
AC110781.3	chr7	1878222	1889567	1
MIR4655	chr7	1883816	1883889	-1
FTSJ2	chr7	2273866	2281840	-1
NUDT1	chr7	2281857	2290781	1
SNX8	chr7	2291405	2393953	-1
RP5-1125K23.1	chr7	2327550	2328063	1
EIF3B	chr7	2393721	2420380	1
AC004840.8	chr7	2423756	2428232	1
RP4-607J2.1	chr7	2433482	2433766	-1
CHST12	chr7	2443223	2474242	1
AC004840.9	chr7	2477398	2487485	1
GRIFIN	chr7	2514360	2516528	-1
LFNG	chr7	2552163	2568811	1
MIR4648	chr7	2566708	2566779	1
BRAT1	chr7	2577511	2595361	-1
IQCE	chr7	2598632	2654368	1
TTYH3	chr7	2671585	2704436	1
AMZ1	chr7	2719156	2815134	1
GNA12	chr7	2767746	2883958	-1
AC006028.11	chr7	2875255	2875656	1
CARD11	chr7	2945775	3083579	-1
AC004906.3	chr7	2983669	2986725	1
RN7SKP130	chr7	3038728	3039028	1
AC024028.1	chr7	3122886	3126055	-1
AC091801.1	chr7	3179868	3214287	-1
AC073316.2	chr7	3236258	3237888	-1
AC073316.1	chr7	3303664	3342084	-1
SDK1	chr7	3341080	4308632	1
RP11-30B1.1	chr7	3377521	3378233	1
AC069286.1	chr7	3458699	3458781	1
AC011284.3	chr7	3682447	3683416	-1
CYP3A54P	chr7	4551590	4551664	-1
FOXK1	chr7	4683388	4811074	1
AP5Z1	chr7	4815253	4833943	1
MIR4656	chr7	4828196	4828270	-1
RADIL	chr7	4836686	4923350	-1
PAPOLB	chr7	4897364	4901625	-1
AC092610.12	chr7	4905063	4905435	-1
MMD2	chr7	4945620	4998844	-1
RNF216P1	chr7	5013619	5080306	1
RBAK-RBAKDN	chr7	5023349	5112852	1
RP11-730B22.1	chr7	5048795	5048959	-1
RBAK	chr7	5085452	5109119	1
RBAKDN	chr7	5111756	5112854	1
OR10AH1P	chr7	5156800	5157718	1
ZNF890P	chr7	5160870	5184177	-1
RNU6-215P	chr7	5219692	5219793	1
WIPI2	chr7	5229819	5273457	1
SLC29A4	chr7	5314000	5346501	1
AC093376.1	chr7	5315967	5316046	1
TNRC18	chr7	5346421	5465045	-1
AC093620.5	chr7	5459458	5460398	1
AC092171.2	chr7	5459477	5462753	1
RP11-1275H24.2	chr7	5465401	5466032	1
RP11-1275H24.1	chr7	5465908	5468558	-1
RP11-1275H24.3	chr7	5468362	5469303	1
FBXL18	chr7	5470966	5553429	-1
AC092171.4	chr7	5515435	5519442	1
MIR589	chr7	5535450	5535548	-1
ACTB	chr7	5566782	5603415	-1
AC006483.1	chr7	5567734	5567817	-1
CTB-161C1.1	chr7	5596362	5596876	1
AC006483.5	chr7	5600374	5600686	1
FSCN1	chr7	5632439	5646286	1
RNF216	chr7	5659678	5821370	-1
RNF216-IT1	chr7	5702063	5720092	-1
ZNF815P	chr7	5862791	5894066	1
RN7SL556P	chr7	5911386	5911681	-1
OCM	chr7	5919458	5925993	1
CCZ1	chr7	5938356	5965605	1
RSPH10B	chr7	5965181	6010314	-1
PMS2	chr7	6012870	6048756	-1
AIMP2	chr7	6048876	6063465	1
EIF2AK1	chr7	6061881	6098861	-1
ANKRD61	chr7	6071007	6076017	1
RN7SL851P	chr7	6087354	6087651	-1
RNU6-218P	chr7	6097131	6097235	1
AC004895.4	chr7	6120734	6132716	1
AC004895.1	chr7	6122736	6122805	1
USP42	chr7	6144515	6201195	1
CYTH3	chr7	6201407	6312275	-1
FAM220A	chr7	6369040	6388612	-1
RAC1	chr7	6414154	6443608	1
DAGLB	chr7	6448757	6523821	-1
KDELR2	chr7	6485584	6523873	-1
FLJ20306	chr7	6522922	6524873	1
AC072052.7	chr7	6530424	6530729	-1
GRID2IP	chr7	6537093	6591067	-1
ZDHHC4	chr7	6617065	6629005	1
AC079742.4	chr7	6618196	6628605	-1
C7orf26	chr7	6629648	6648357	1
ZNF853	chr7	6655248	6663921	1
ZNF316	chr7	6676953	6694242	1
RP11-611L7.1	chr7	6694495	6696063	1
AC073343.13	chr7	6703605	6748532	1
AC073343.1	chr7	6713376	6715991	1
ZNF12	chr7	6728064	6746554	-1
AC073343.2	chr7	6731608	6731690	1
PMS2CL	chr7	6749759	6793493	1
RSPH10B2	chr7	6793740	6838996	1
CCZ1B	chr7	6833765	6866401	-1
OR7E39P	chr7	6875051	6875425	-1
UNC93B2	chr7	6895116	6899461	-1
OR7E136P	chr7	6906289	6907303	-1
AC079804.2	chr7	6918176	6918263	-1
OR7E59P	chr7	6919258	6920257	-1
RP11-740N7.3	chr7	6940055	6940254	-1
ALG1L5P	chr7	6963435	6970466	1
RP11-740N7.4	chr7	6963709	6964144	-1
FAM86LP	chr7	6971315	6979234	-1
AC079804.1	chr7	7034846	7034949	1
AC092104.2	chr7	7106242	7106323	-1
MIR3683	chr7	7106595	7106676	-1
AC092104.1	chr7	7106998	7107080	-1
AC092104.3	chr7	7107675	7107757	-1
AC092104.5	chr7	7107818	7107900	-1
AC092104.4	chr7	7108454	7108535	-1
RP11-397J20.1	chr7	7117926	7119373	-1
C1GALT1	chr7	7196565	7288282	1
RP4-733B9.1	chr7	7217583	7217955	1
AC005532.5	chr7	7294785	7317410	1
AC079448.1	chr7	7333139	7333511	1
COL28A1	chr7	7395834	7575484	-1
RP5-1159O4.2	chr7	7589735	7592071	-1
RP5-1159O4.1	chr7	7592093	7606627	-1
MIOS	chr7	7606503	7648560	1
RP5-1007H16.1	chr7	7659503	7660174	1
RPA3	chr7	7676149	7758238	-1
RPA3-AS1	chr7	7680342	8043689	1
GS1-165B14.2	chr7	7775374	7776482	-1
AC007161.5	chr7	7778165	7782204	-1
RPL23AP51	chr7	7781722	7782166	-1
RNU6-534P	chr7	7946150	7946255	1
AC006465.4	chr7	7948931	7950080	-1
AC009473.1	chr7	7989484	7990340	-1
AC006042.7	chr7	7997814	8009534	-1
GLCCI1	chr7	8008425	8133902	1
AC006042.8	chr7	8019943	8021859	1
ICA1	chr7	8152814	8302317	-1
AC006042.6	chr7	8153655	8156191	1
AC007009.2	chr7	8194566	8194652	-1
AC007009.1	chr7	8301863	8302451	1
AC007128.1	chr7	8301894	8384146	1
RP4-594A5.1	chr7	8343371	8380973	1
NXPH1	chr7	8473585	8792593	1
AC009500.2	chr7	8978417	8978999	1
RP4-668E10.2	chr7	9123652	9123805	1
AC079756.1	chr7	9634247	9634353	-1
GAPDHP68	chr7	9654608	9655615	1
AC096553.5	chr7	9673900	9675333	1
AC060834.2	chr7	9765870	9767915	1
AC060834.3	chr7	9776951	9809142	1
GS1-69O6.1	chr7	9890553	9891015	1
AC006373.1	chr7	10000651	10021444	1
HSPA8P8	chr7	10490938	10492153	1
AC009945.4	chr7	10516208	10516505	1
AC004535.2	chr7	10742303	10747033	1
NDUFA4	chr7	10971578	10979883	-1
RP5-855F16.1	chr7	10980050	10980362	1
PHF14	chr7	11013499	11209250	1
AC005007.3	chr7	11046026	11046503	-1
AC004538.3	chr7	11221359	11559802	1
NPM1P11	chr7	11297308	11298162	-1
THSD7A	chr7	11409984	11871824	-1
AC004160.4	chr7	11446582	11453705	1
AC073109.2	chr7	11859943	11860920	-1
TMEM106B	chr7	12250867	12282993	1
VWDE	chr7	12370511	12443567	-1
AC013470.6	chr7	12510978	12512171	1
TAS2R2P	chr7	12530721	12531630	1
AC005281.1	chr7	12536055	12581536	1
AC013470.8	chr7	12545633	12547104	1
AC005281.2	chr7	12609751	12611017	-1
SCIN	chr7	12610203	12693228	1
AC011891.5	chr7	12693804	12694610	1
CTD-2320J21.1	chr7	12725262	12725658	1
ARL4A	chr7	12726481	12730559	1
RN7SKP228	chr7	12916309	12916571	1
RBMX2P4	chr7	12962170	12962545	-1
AC011288.2	chr7	13141016	13743774	1
AC006000.5	chr7	13378826	13404674	-1
AC005019.3	chr7	13893980	13898650	-1
AC005019.2	chr7	13911481	13912138	1
ETV1	chr7	13930853	14031050	-1
RPL6P21	chr7	14110160	14111005	-1
DGKB	chr7	14184674	15014402	-1
EEF1A1P26	chr7	14230420	14231782	1
AC006150.2	chr7	14815031	14815148	1
AC006150.1	chr7	14853756	14856190	1
AC006045.3	chr7	15025003	15025699	-1
AC006458.3	chr7	15105832	15108276	1
AGMO	chr7	15239943	15601640	-1
MEOX2	chr7	15650837	15726437	-1
AC005550.3	chr7	15707572	15721605	1
AC005550.4	chr7	15728003	15735116	1
AC005550.5	chr7	15728700	15730479	-1
RPL36AP26	chr7	15741057	15741377	-1
AC006041.1	chr7	15880922	15881985	-1
RP11-196O16.1	chr7	16127152	16129275	-1
AC006035.1	chr7	16128696	16129261	-1
ISPD	chr7	16130817	16460947	-1
RPL36AP29	chr7	16248570	16248890	1
ISPD-AS1	chr7	16250113	16310229	1
SOSTDC1	chr7	16501106	16570205	-1
GS1-166A23.1	chr7	16510809	16510998	1
LRRC72	chr7	16566505	16621193	1
AC005014.5	chr7	16623407	16626382	-1
GS1-166A23.2	chr7	16633253	16633849	-1
ANKMY2	chr7	16639401	16685442	-1
BZW2	chr7	16685756	16746148	1
AC073333.8	chr7	16735496	16759523	-1
TSPAN13	chr7	16793160	16824161	1
AC073333.1	chr7	16828866	16829246	1
AGR2	chr7	16831435	16873057	-1
RP11-455J15.1	chr7	16889581	16890349	-1
AGR3	chr7	16899029	16921611	-1
RAD17P1	chr7	16903891	16905932	-1
AC098592.6	chr7	16928245	16928509	1
AC098592.7	chr7	16977849	16978181	1
AC098592.8	chr7	17072713	17073102	-1
AC003075.4	chr7	17319458	17338981	-1
AHR	chr7	17338246	17385776	1
AC019117.1	chr7	17414491	17506288	1
AC019117.2	chr7	17474101	17500296	-1
AC017060.1	chr7	17503069	17598533	-1
AC006482.1	chr7	17719173	17720283	1
SNX13	chr7	17830385	17980124	-1
RNMTL1P2	chr7	18001702	18002652	1
AC080080.1	chr7	18033058	18033123	-1
PRPS1L1	chr7	18066405	18067486	-1
HDAC9	chr7	18126572	19042039	1
MIR1302-6	chr7	18166843	18166932	-1
AC091697.1	chr7	18336962	18337059	1
AC010082.2	chr7	18468685	18470361	-1
RN7SKP266	chr7	18847616	18847902	-1
AC004744.3	chr7	18931719	18939056	-1
NPM1P13	chr7	18988521	18989385	-1
TWIST1	chr7	19060614	19157295	-1
AC003986.6	chr7	19152097	19153894	1
AC003986.7	chr7	19159556	19161539	1
AC003986.5	chr7	19183916	19185876	1
FERD3L	chr7	19184405	19185044	-1
AC007091.1	chr7	19393157	19618229	1
TWISTNB	chr7	19735085	19748710	-1
MIR3146	chr7	19744981	19745059	-1
TMEM196	chr7	19758933	19813221	-1
AC004543.1	chr7	19759011	19759074	1
AC004543.2	chr7	19853308	19857713	-1
AC005062.2	chr7	19958604	20180076	-1
RPL21P75	chr7	20042346	20042909	1
RP11-486P11.1	chr7	20135760	20170098	1
MACC1	chr7	20174278	20257027	-1
MACC1-AS1	chr7	20181539	20193154	1
AC005083.1	chr7	20257200	20261323	1
AC099342.1	chr7	20336331	20351335	1
CTA-293F17.1	chr7	20367922	20371370	-1
ITGB8	chr7	20370325	20455377	1
EEF1A1P27	chr7	20621695	20622829	1
AC002486.2	chr7	20628613	20629708	1
ABCB5	chr7	20654830	20816658	1
AC002486.3	chr7	20681181	20681571	-1
SP8	chr7	20823906	20826505	-1
RPL23P8	chr7	20866945	20867372	1
LINC01162	chr7	20875050	21062767	1
RPS26P30	chr7	20883246	20883580	1
RN7SL542P	chr7	21255159	21255449	-1
ASS1P11	chr7	21259832	21261047	-1
RNU1-15P	chr7	21420981	21421124	1
AC005094.2	chr7	21440538	21441231	-1
AC004595.1	chr7	21461887	21461986	-1
SP4	chr7	21467652	21554440	1
MIR1183	chr7	21510676	21510764	1
DNAH11	chr7	21582833	21941457	1
CDCA7L	chr7	21940518	21985702	-1
RAPGEF5	chr7	22157856	22396763	-1
RNA5SP227	chr7	22338213	22338325	1
AC099759.1	chr7	22419623	22419720	1
STEAP1B	chr7	22459063	22672544	-1
EEF1A1P6	chr7	22550231	22551618	-1
AC002480.3	chr7	22602956	22613615	1
AC002480.5	chr7	22611226	22701411	-1
AC002480.4	chr7	22629324	22631241	1
AC002480.2	chr7	22689579	22705152	-1
AC073072.5	chr7	22765014	22767239	-1
IL6	chr7	22765503	22771621	1
AC073072.6	chr7	22787294	22788423	-1
AC073072.7	chr7	22813265	22813612	-1
TOMM7	chr7	22852251	22862470	-1
AC005682.5	chr7	22893797	22901021	1
SNORD93	chr7	22896232	22896305	1
AC005682.6	chr7	22903493	22920969	-1
AC005682.7	chr7	22921512	22922009	1
AC005682.8	chr7	22928990	22980809	-1
FAM126A	chr7	22980878	23053749	-1
KLHL7-AS1	chr7	23140847	23145322	-1
KLHL7	chr7	23145353	23217533	1
AK3P3	chr7	23168797	23169460	1
AC005082.1	chr7	23210760	23234503	1
NUPL2	chr7	23221446	23240630	1
AC005082.12	chr7	23245632	23247664	1
GPNMB	chr7	23275586	23314727	1
MALSU1	chr7	23338358	23351348	1
IGF2BP3	chr7	23349828	23510086	-1
AC021876.4	chr7	23405237	23405595	1
RNU7-143P	chr7	23490277	23490341	1
AC079780.3	chr7	23520372	23520578	1
RPS2P32	chr7	23530092	23530983	1
TRA2A	chr7	23544399	23571660	-1
AC006026.9	chr7	23602078	23603880	-1
AC006026.10	chr7	23624681	23625974	-1
CCDC126	chr7	23636998	23684327	1
FCF1P1	chr7	23658952	23662445	1
AC006026.12	chr7	23695301	23695480	1
AC006026.1	chr7	23708896	23708973	-1
FAM221A	chr7	23719749	23742868	1
AC006026.13	chr7	23719814	23720405	-1
STK31	chr7	23749786	23872132	1
PCMTD1P3	chr7	23760930	23761401	-1
TPT1P7	chr7	23850763	23851279	-1
AC009508.1	chr7	23931323	23936954	-1
RNA5SP228	chr7	24172324	24172456	1
AC004485.3	chr7	24236281	24295338	-1
NPY	chr7	24323782	24331484	1
RNU6-1103P	chr7	24576951	24577057	1
MPP6	chr7	24612887	24733812	1
SUMO2P14	chr7	24628734	24629026	-1
CTA-298G8.2	chr7	24713928	24714231	-1
DFNA5	chr7	24737972	24809244	-1
OSBPL3	chr7	24836158	25021253	-1
AC004016.1	chr7	24940431	24940524	1
AC004016.2	chr7	24945754	24946213	-1
CYCS	chr7	25159710	25164980	-1
C7orf31	chr7	25174316	25219975	-1
AC004129.7	chr7	25225242	25228343	1
AC004129.9	chr7	25251789	25252584	-1
NPVF	chr7	25264189	25268105	-1
TSEN15P3	chr7	25305543	25305909	-1
AC003985.1	chr7	25360921	25366434	-1
RP5-978I12.1	chr7	25397859	25399527	-1
AC091705.1	chr7	25587382	25590682	-1
AC091705.2	chr7	25610288	25610378	1
AC003090.1	chr7	25632971	25790614	-1
CTA-242H14.1	chr7	25729200	25729579	-1
CTD-2227E11.1	chr7	25988277	25989023	-1
MIR148A	chr7	25989539	25989606	-1
AC004520.1	chr7	26099959	26100058	1
NFE2L3	chr7	26191860	26226745	1
CTB-119C2.1	chr7	26213153	26214565	-1
HNRNPA2B1	chr7	26229547	26241149	-1
CBX3	chr7	26240782	26252976	1
AC010677.5	chr7	26315815	26316226	1
SNX10	chr7	26331541	26413949	1
AC004540.4	chr7	26411764	26416321	-1
AC004540.5	chr7	26438213	26538594	1
KIAA0087	chr7	26572740	26578407	-1
AC004947.2	chr7	26591441	26596819	1
C7orf71	chr7	26677490	26686889	1
SKAP2	chr7	26706681	27034858	-1
RPL7AP38	chr7	26961729	26962531	1
HMGB3P20	chr7	27022387	27022986	-1
AC004079.1	chr7	27062156	27062295	1
TPM3P4	chr7	27063356	27064526	1
NHP2P2	chr7	27087788	27088247	1
HOXA1	chr7	27132612	27135615	-1
HOTAIRM1	chr7	27135266	27139884	1
HOXA2	chr7	27139721	27142430	-1
HOXA3	chr7	27145803	27192200	-1
HOXA-AS2	chr7	27147396	27173921	1
HOXA4	chr7	27168126	27170418	-1
RP1-170O19.22	chr7	27168588	27192180	-1
HOXA-AS3	chr7	27169596	27195542	1
HOXA5	chr7	27180671	27183287	-1
HOXA6	chr7	27185015	27190222	-1
RP1-170O19.23	chr7	27186985	27192217	-1
HOXA7	chr7	27193335	27197555	-1
RP1-170O19.21	chr7	27197963	27198595	1
HOXA9	chr7	27202054	27210117	-1
RP1-170O19.20	chr7	27203154	27219632	-1
HOXA10-AS	chr7	27208238	27211534	1
MIR196B	chr7	27209099	27209183	-1
HOXA10	chr7	27210210	27219880	-1
HOXA11	chr7	27221129	27224842	-1
HOXA11-AS	chr7	27224137	27228912	1
RP1-170O19.14	chr7	27226192	27233067	-1
HOXA13	chr7	27233122	27239725	-1
HOTTIP	chr7	27238194	27246878	1
RP1-170O19.17	chr7	27278862	27280847	-1
EVX1-AS	chr7	27281048	27286848	-1
EVX1	chr7	27282164	27290112	1
RPL35P4	chr7	27308976	27309297	-1
HNRNPA1P73	chr7	27368226	27369153	-1
AC004009.3	chr7	27401462	27449557	1
EIF4HP1	chr7	27497782	27498468	-1
PSMC1P2	chr7	27501385	27502588	1
AC073150.6	chr7	27531301	27532384	-1
HIBADH	chr7	27565061	27702614	-1
AC004549.6	chr7	27773014	27780014	-1
TAX1BP1	chr7	27778950	27884183	1
JAZF1	chr7	27870192	28220362	-1
RN7SL365P	chr7	27920106	27920397	1
RNU6-979P	chr7	28157732	28157838	-1
JAZF1-AS1	chr7	28219941	28283536	1
AC005017.2	chr7	28318830	28319319	-1
CREB5	chr7	28338940	28865511	1
AC005105.2	chr7	28654714	28655505	-1
AC005013.1	chr7	28992974	28998029	-1
TRIL	chr7	28992974	28997934	-1
AC005013.5	chr7	28997283	28998961	1
CTB-113D17.1	chr7	29019583	29052983	1
AC005162.5	chr7	29026644	29028515	1
CPVL	chr7	29034847	29235067	-1
AC005162.4	chr7	29119900	29122143	1
AC007096.1	chr7	29127804	29127927	-1
CHN2	chr7	29161890	29553944	1
AC004593.3	chr7	29239156	29248586	-1
NANOGP4	chr7	29251918	29252830	1
AC007255.8	chr7	29553841	29603286	-1
RP11-550A18.1	chr7	29591137	29591767	1
PRR15	chr7	29603427	29606911	1
ZNRF2P2	chr7	29638411	29724871	-1
TMSB4XP3	chr7	29665486	29665599	1
DPY19L2P3	chr7	29689843	29782210	1
MIR550A3	chr7	29720350	29720444	-1
WIPF3	chr7	29846102	29956682	1
SCRN1	chr7	29959719	30029905	-1
AC007285.6	chr7	30028216	30065276	1
FKBP14	chr7	30050203	30066300	-1
PLEKHA8	chr7	30067020	30170096	1
AC007285.7	chr7	30109274	30114731	-1
MTURN	chr7	30174426	30202378	1
AC007036.4	chr7	30180486	30181033	1
AC007036.5	chr7	30197147	30199150	1
RPS27P16	chr7	30207420	30207620	1
AC007036.6	chr7	30216003	30218630	-1
ZNRF2	chr7	30323923	30452118	1
MIR550A1	chr7	30329410	30329506	1
AC006978.6	chr7	30410987	30412357	1
NOD1	chr7	30464143	30518400	-1
GS1-114I9.1	chr7	30464288	30465028	1
GGCT	chr7	30536237	30591095	-1
AC005154.6	chr7	30555925	30634425	-1
AC005154.7	chr7	30562759	30564151	-1
RP4-777O23.2	chr7	30565347	30573229	1
AC005154.8	chr7	30583669	30584047	1
RP4-777O23.1	chr7	30589833	30591185	1
GARS	chr7	30634297	30673649	1
CRHR2	chr7	30692200	30739745	-1
INMT	chr7	30737601	30797218	1
AC006022.4	chr7	30782047	30782434	-1
INMT-FAM188B	chr7	30791753	30931696	1
FAM188B	chr7	30811033	30932002	1
AC004691.5	chr7	30836307	30843026	-1
AQP1	chr7	30893010	30965131	1
GHRHR	chr7	30978284	31032869	1
ADCYAP1R1	chr7	31092076	31151089	1
AC006466.5	chr7	31158898	31159186	-1
AC006380.1	chr7	31356612	31356738	1
RP11-463M14.1	chr7	31370325	31370510	1
NEUROD6	chr7	31377075	31380508	-1
AC006380.3	chr7	31454259	31460900	-1
CCDC129	chr7	31553704	31698334	1
PPP1R17	chr7	31726329	31748069	1
PDE1C	chr7	31790793	32338941	-1
AC006377.1	chr7	31833862	31833959	1
SNX2P2	chr7	31980874	31981196	1
AC018641.7	chr7	32496575	32497370	-1
SLC25A5P5	chr7	32511125	32512021	1
LSM5	chr7	32524951	32534895	-1
AVL9	chr7	32535038	33078516	1
DPY19L1P1	chr7	32620561	32801399	-1
ZNRF2P1	chr7	32768181	32768623	1
MIR550A2	chr7	32772593	32772689	1
RP11-225B17.2	chr7	32798494	32798965	1
RP11-225B17.1	chr7	32827946	32828054	1
DPY19L1P2	chr7	32852369	32878182	1
RP11-265E18.1	chr7	32885006	32885673	1
KBTBD2	chr7	32907784	32933743	-1
RP9P	chr7	32956427	32982788	-1
AC083863.5	chr7	32991038	32991268	1
FKBP9	chr7	32997017	33046543	1
RNU6-388P	chr7	33041562	33041666	-1
NT5C3A	chr7	33053742	33102409	-1
AC074338.4	chr7	33075824	33075994	-1
RN7SL505P	chr7	33085412	33085702	-1
RP9	chr7	33134409	33149013	-1
AC074338.5	chr7	33168600	33168755	-1
BBS9	chr7	33168856	33645680	1
RNA5SP229	chr7	33217352	33217450	1
AC007312.3	chr7	33316446	33316703	-1
AC006195.2	chr7	33419576	33420498	1
RP11-89N17.1	chr7	33765593	33768068	1
RP11-89N17.2	chr7	33769904	33771676	-1
RP11-89N17.4	chr7	33832780	33842768	-1
RP11-89N17.3	chr7	33908113	33913843	-1
BMPER	chr7	33944523	34195484	1
AC009262.2	chr7	34249138	34295955	1
RNU6-438P	chr7	34337108	34337210	-1
AC005686.1	chr7	34352562	34352657	-1
NPSR1-AS1	chr7	34386124	34911194	-1
AC005493.1	chr7	34685709	34699772	-1
NPSR1	chr7	34697851	34917944	1
RPL7P31	chr7	34750369	34751092	1
NCAPD2P1	chr7	34789865	34791665	-1
RN7SL132P	chr7	34793036	34793333	1
DPY19L1	chr7	34968488	35077883	-1
MIR548N	chr7	34980372	34980446	-1
DPY19L2P1	chr7	35119601	35225934	-1
S100A11P2	chr7	35208836	35209150	1
TBX20	chr7	35242042	35293758	-1
AC009531.2	chr7	35297992	35299340	-1
AC007652.1	chr7	35535631	35549873	-1
HERPUD2	chr7	35672269	35735181	-1
RP11-379H18.1	chr7	35734824	35739023	1
AC018647.3	chr7	35754644	35774497	1
AC007551.3	chr7	35791466	35840226	-1
AC007551.2	chr7	35807732	35808250	-1
SEPT7	chr7	35840542	35944917	1
AC007551.1	chr7	35882499	35882583	1
RNU6-1085P	chr7	35969768	35969874	-1
SEPT7P3	chr7	35985904	36013282	1
RP11-609L3.1	chr7	36010757	36011177	-1
AC083864.3	chr7	36069221	36095041	1
PP13004	chr7	36118694	36125346	1
RP11-196O2.1	chr7	36134882	36140263	1
MARK2P13	chr7	36148634	36150482	-1
RP11-377H23.1	chr7	36186451	36187633	1
EEPD1	chr7	36192758	36341152	1
AC007327.6	chr7	36268230	36268493	-1
AC007327.5	chr7	36268889	36270716	-1
AC006960.5	chr7	36345240	36345513	1
RP11-182J23.1	chr7	36359384	36360088	1
KIAA0895	chr7	36363830	36429734	-1
ANLN	chr7	36429415	36493400	1
AC006960.7	chr7	36502632	36544121	1
AOAH	chr7	36552456	36764154	-1
AOAH-IT1	chr7	36637440	36639726	-1
AC087069.1	chr7	36681752	36681849	-1
RP11-85E16.1	chr7	36773609	36774140	-1
AC007349.4	chr7	36790292	36802686	1
AC007349.5	chr7	36820613	36822394	1
NPM1P18	chr7	36858564	36859295	1
AC007349.7	chr7	36878577	36880978	1
ELMO1	chr7	36893961	37488852	-1
MIR1200	chr7	36958962	36959037	-1
ELMO1-AS1	chr7	37037401	37053235	1
AC009196.1	chr7	37145128	37145215	-1
RPS17P13	chr7	37156384	37156790	1
